,Unnamed: 0,wise_designation,ps_ra,ps_dec,zPSFStackMag,highz_prob,qso_prob,Mstar_prob,predicted_redshift,spectroscopic_redshift,known_quasar,photometric_follow_up,observed,still_to_observe
362,362,J082940.78+105356.6,127.41993001799999,10.8989570344,20.48666,0.810267319287,0.898862719603,0.0978039470635,4.88840448992,,False,False,False,True
363,363,J111358.30+025333.9,168.493048939,2.8927012471399998,19.767649,0.9522651218639999,0.986637982119,0.0133620178806,4.87893035255,4.867,True,False,False,False
364,364,J210542.78-290114.1,316.428197146,-29.0206037556,19.858404,0.802906699367,0.819462875244,0.180537124756,5.479522666669999,,False,False,False,True
365,365,J145212.89+023527.2,223.05361969999996,2.59065242925,20.303352,0.9185302777700001,0.9491342730519999,0.0480143851594,4.96918444707,4.896,True,False,False,False
366,366,J022615.25-273019.4,36.5636490865,-27.5052415653,20.158403,0.413217920229,0.414883656172,0.444236976889,6.1944088095200005,,False,False,True,False
367,367,J081333.31+350810.7,123.38886668200001,35.1363243493,19.148335999999997,0.9763057694509999,0.991110283955,0.008889716045000001,4.9320338791900005,4.92,True,False,False,False
368,368,J022112.61-034252.2,35.3025922812,-3.71452935924,19.602733999999998,0.935806063729,0.983333333333,0.0166666666667,5.02688645005,5.011,True,False,False,False
369,369,J124327.48-195907.9,190.864553999,-19.9856706892,19.771616,0.82852078484,0.8385207848399999,0.121773468409,5.73641809524,,False,False,False,True
370,370,J112143.62-071839.4,170.431841321,-7.31103686869,19.925406,0.852461892323,0.896469291757,0.0576448268066,5.775759761900001,5.71,True,False,False,False
371,371,J005058.45+343700.1,12.7435048309,34.616669975,20.47203,0.43437735401999994,0.44437735401999995,0.43581394859899997,5.89527142857,,False,False,False,True
372,372,J004942.90+361113.0,12.428591089600001,36.1869655196,20.304466,0.755474130329,0.8052364344600002,0.109247553329,5.8468550000000015,,False,False,False,True
373,373,J005808.24+370102.9,14.534376993499999,37.017432771100005,19.565395000000002,0.42280162564,0.587228960343,0.27589129661999995,5.830235,,False,False,False,True
374,374,J005429.65+364759.2,13.6236184872,36.7997276885,20.413582,0.791636153423,0.8354955658679999,0.105576522843,5.86099809524,,False,False,False,True
375,375,J152404.21+134417.1,231.017611806,13.7382068472,19.494223,0.989372239451,0.9966666666670001,0.0033333333333300003,4.83052101248,4.792,True,False,False,False
376,376,J120055.61+181733.0,180.231749485,18.2924836372,19.6035,0.989306982052,1.0,0.0,4.94095411625,4.9841,True,False,False,False
377,377,J214455.37-080405.4,326.230687011,-8.068064755639996,19.401482,0.905944964171,0.939507237564,0.0604927624363,5.05320440615,,False,False,False,True
378,378,J103418.64+203259.8,158.577673358,20.5500354917,19.874592,0.985479565879,0.9966666666670001,0.0033333333333300003,4.99816487519,5.01,True,False,False,False
379,379,J161016.70+411753.5,242.56966690299998,41.2982813568,20.165085,0.9795293874330001,0.992667419277,0.00733258072325,4.98380979112,5.00510787964,True,False,False,False
380,380,J093523.35-020754.3,143.847106612,-2.13175204571,20.357623999999998,0.929693024505,0.941120684277,0.058879315723,5.24268015966,5.32,True,False,False,False
381,381,J094146.26-011748.6,145.442329959,-1.29670660591,19.822151,0.8526116308380001,0.922488328705,0.0775116712949,4.92329292966,,False,False,False,True
382,382,J015445.81-140604.2,28.690978117199997,-14.1010592942,20.08325,0.532775662502,0.5982362074700001,0.34858207034999994,5.617998333330001,,False,False,False,True
383,383,J133028.23+622412.4,202.61776267,62.4034138497,20.067024,0.816396340471,0.8479578448,0.1520421552,5.482266666669999,,False,False,False,True
384,384,J003725.73-080707.8,9.35734424488,-8.11904744017,20.02905,0.784554497298,0.8230090726379999,0.13623844763100001,5.8282166666699995,5.72,True,False,False,False
385,385,J133326.10+201257.6,203.358691762,20.2160362443,19.015242,0.826537524227,0.848902149005,0.151097850995,5.4863898333300005,,False,False,False,True
386,386,J232514.24+262847.7,351.30934303199996,26.4799143616,19.746187,0.545582544187,0.769218946659,0.20993030917199998,5.8449448333300005,5.77,True,False,False,False
387,387,J232726.87+245410.9,351.862049108,24.903030972800003,20.397022,0.8187781881880001,0.912799489799,0.08053384353460001,5.21273438544,,False,False,False,True
388,388,J023756.40+335857.6,39.4849813445,33.9827438645,20.108221,0.869440240402,0.902462683195,0.09484384067410001,5.1875928367699995,,False,False,False,True
389,389,J094418.13-200106.4,146.075620805,-20.0185058591,19.080503,0.8413639436329999,0.9564016077949999,0.0435983922055,4.82718221054,4.93,False,False,True,False
390,390,J095048.59-212352.6,147.702336667,-21.3982318374,19.653957000000002,0.849458818793,0.8905058682989999,0.109494131701,5.08724654661,,False,False,False,True
391,391,J094823.10-214225.6,147.096086631,-21.707405631300002,20.433296,0.6427016814940001,0.669230261397,0.249704661723,5.6687066666699994,,False,False,False,True
392,392,J094710.01-225636.4,146.791504014,-22.94392619360001,20.45436,0.848744752217,0.8920905294050001,0.107909470595,5.10670905467,,False,False,False,True
393,393,J093218.34-104552.6,143.07664208100002,-10.764773274100001,20.082382,0.9196104022280001,0.95952303609,0.0404769639099,4.8488594296,,False,False,False,True
394,394,J093747.30-102517.9,144.447074552,-10.4217039357,19.833632,0.8090841147419999,0.860119606531,0.129880393469,5.02716992819,,False,False,False,True
395,395,J064853.70+660519.2,102.223618,66.088708596,20.089216,0.983304648786,0.993304648786,0.00669535121394,5.10323342779,,False,False,False,True
396,396,J120952.71+183146.8,182.469664172,18.529725475,19.760847000000002,0.9533189450920001,0.989767961055,0.0102320389445,5.1178983696,5.1579999999999995,True,False,False,False
397,397,J120852.67+211033.7,182.219436536,21.1760861776,20.050629999999998,0.9432528058149999,0.973057247398,0.0267799488685,5.01730947619,5.06,True,False,False,False
398,398,J092234.11+720309.0,140.642049653,72.0524794017,19.725822,0.809892733632,0.847276579199,0.129599354279,5.58210125962,,False,False,False,True
399,399,J130807.01-132811.3,197.029122639,-13.469868699300001,20.175410999999997,0.976609787042,0.996609787042,0.003390212958,4.8417854889,,False,False,False,True
400,400,J080715.08+132805.5,121.81298533299999,13.4681081149,19.325155,0.886851419456,0.9891516976379999,0.00751496902901,4.82743008024,4.87,True,False,False,False
401,401,J234433.50+165316.3,356.13958034800004,16.8879319733,18.72605,0.93508837486,0.9631838710420001,0.0335183795632,4.9794680713099995,5.0,True,False,False,False
402,402,J133257.45+220835.8,203.239345992,22.1432956435,19.275763,0.945303503835,0.9665428012620001,0.0334571987384,5.0685542,5.11,True,False,False,False
403,403,J132536.22+232823.5,201.401012003,23.4732538688,20.049446,0.9831361757449999,0.999985595749,1.44042505477e-05,4.81528466332,4.79,True,False,False,False
404,404,J053727.11-290722.0,84.362985965,-29.122375985999998,19.945377,0.4964946332399999,0.530160202858,0.391158377499,5.694864047619999,,False,False,True,False
405,405,J015745.43+300110.6,29.439371345500003,30.019611462399997,19.411655,0.705620063146,0.7718227145090001,0.136785937975,5.73597804762,5.74,True,False,False,False
406,406,J182805.45+385828.9,277.022690392,38.9748273602,20.090239,0.8851741023280001,0.949008028181,0.0509919718195,4.990917115819999,,False,False,False,True
407,407,J104120.87+272307.5,160.336719768,27.385589111799998,19.878458,0.9594707376880001,0.9933333333329999,0.00666666666667,4.90986097136,4.84509325027,True,False,False,False
408,408,J143407.14+273848.7,218.529898996,27.6469932227,20.468254,0.8763280317990001,0.9075300331999999,0.08913663346680001,5.156154503480001,,False,False,False,True
409,409,J012247.34+121623.8,20.6972492228,12.273323881900001,19.529898,0.811936119729,0.822478768715,0.143820479143,4.94629918422,4.79,True,False,False,False
410,410,J105541.85-103007.6,163.924321798,-10.502071756900001,20.025774,0.9143546014799999,0.989334085943,0.0106659140566,4.9931484333,5.04,False,False,True,False
411,411,J152917.28+235611.1,232.32209585299998,23.9363075209,20.246939,0.8095179423960001,0.809700695734,0.186965970933,5.396584333330001,,False,False,False,True
412,412,J091543.64+492416.7,138.931839228,49.4046173727,19.394426,0.906372149965,0.943917061642,0.056082938357600004,5.141460364549999,5.1960000000000015,True,False,False,False
413,413,J063715.91+643151.1,99.315729818,64.5304377214,20.387169,0.805718275814,0.8607751742059999,0.126100759272,5.133168551540001,,False,False,False,True
414,414,J164843.81+473517.5,252.182707038,47.5881708513,20.19204,0.9227176606280001,0.939119791188,0.060880208811800014,5.09888612096,,False,False,False,True
415,415,J024152.89+043553.5,40.470464502,4.59822342471,19.720589,0.992472730396,0.9966666666670001,0.0033333333333300003,5.06778729556,5.22,True,False,False,False
416,416,J024601.94+035054.2,41.508136656,3.8483635999400003,19.641167000000006,0.9662914731450001,0.999537440341,0.000462559659359,4.90341567417,4.96,True,False,False,False
417,417,J025121.32+033317.6,42.8388763951,3.55483493766,19.272434,0.943333333333,0.946719759189,0.05,5.03871331732,5.0,True,False,False,False
418,418,J171527.15+245607.9,258.863417022,24.9359514165,19.901224,0.779842681467,0.8058566558069999,0.174457244409,5.6034985,,False,False,False,True
419,419,J060625.36-275632.0,91.6058729387,-27.9424578825,20.493260999999997,0.972412616436,0.9932487356790001,0.006751264321229999,5.0209499611199995,,False,False,False,True
420,420,J124359.84+173445.3,190.99938916099998,17.5792247474,20.13748,0.760961178994,0.824624848576,0.123641191364,5.622611666669999,,False,True,False,True
421,421,J091112.25+255425.7,137.80103596200001,25.90712970380001,19.387947,0.9310324734379999,0.966553384465,0.0320722428233,4.86978582117,4.805,True,False,False,False
422,422,J105803.68+033930.4,164.515244697,3.6585352796699997,20.12445,0.405730391982,0.41927843250200003,0.474066509766,5.609373333330001,,False,False,False,True
423,423,J081159.32+123638.1,122.997208407,12.6107048119,20.05711,0.9155984551980001,0.976285739927,0.0237142600726,4.83089447751,4.85,True,False,False,False
424,424,J225944.26+093624.2,344.93444362800005,9.60676162176,18.849735,0.933333333333,0.989232189886,0.0107678101143,4.81039587905,,False,False,False,True
425,425,J182907.79+365333.1,277.281997519,36.89238626,20.487116,0.8458143358239999,0.913113513994,0.0868864860062,5.01478871614,,False,False,False,True
426,426,J213630.46+063324.6,324.126960638,6.55687862261,20.333248,0.9462914731450001,0.972436898562,0.0242297681048,5.106007197209999,,False,False,False,True
427,427,J085634.93+525206.3,134.145476351,52.868411655299994,19.958154999999998,0.9627753864740001,0.992061469258,0.00793853074207,4.81257991487,4.8,True,False,False,False
428,428,J231738.25+224409.7,349.409373561,22.7360079994,19.32285,0.822734305985,0.830580117111,0.162753216223,5.55864547619,5.59,True,False,False,False
429,429,J100043.77+210326.7,150.182390858,21.0574196923,19.979279000000002,0.933261559988,0.95969618771,0.0403038122896,5.0577816982599995,5.07,True,False,False,False
430,430,J230238.37-112447.2,345.65997154,-11.4131216463,20.085379,0.976010221571,0.996637982119,0.00336201788061,4.89459812464,,False,False,False,True
431,431,J103829.65-102531.5,159.623686456,-10.4253881595,20.269182,0.859593180037,0.902694474425,0.0973055255747,5.09262306651,,False,False,False,True
432,432,J151307.90-085447.2,228.283014428,-8.91307449332,20.104525,0.9662914731450001,0.9799713154530001,0.0200286845473,5.1490906174,,False,False,False,True
433,433,J120644.01-112110.8,181.683294903,-11.3530134179,19.532234,0.8730548177330001,0.925363082831,0.0746369171686,5.539623333330001,,False,False,False,True
434,434,J120441.65-002149.7,181.173878938,-0.36376297747,19.194601000000002,0.935445166514,0.981110283955,0.018889716044999998,4.90610709183,5.09,True,False,False,False
435,435,J133250.07+465109.0,203.208740375,46.852412069399996,19.602804000000006,0.982705572785,1.0,0.0,4.83964519229,4.851,True,False,False,False
436,436,J144053.64-103857.0,220.223324771,-10.6489979996,20.385801,0.860880947797,0.967717943171,0.0322820568291,4.8221476176,,False,False,False,True
437,437,J143552.33-123856.0,218.968082713,-12.648975651099999,19.412788,0.9151995242990001,0.978613082493,0.0200568796247,4.8033561454800004,4.8,True,False,False,False
438,438,J150542.94-071718.1,226.429009845,-7.28845219662,20.288866,0.9729868243590001,0.996055621586,0.00394437841356,5.05434633017,4.99,False,False,True,False
439,439,J001231.99-173522.3,3.13292434,-17.5894885818,19.72845,0.442992737345,0.47965692254299996,0.5136764107899999,5.60702941667,,False,False,False,True
440,440,J085931.29+252019.6,134.880375689,25.3387743926,20.048296,0.999653491026,1.0,0.0,4.81949931291,4.78,True,False,False,False
441,441,J051045.98-061217.1,77.6917598332,-6.20463976304,20.334044,0.80248281523,0.865529090794,0.134470909206,4.99770313883,,False,False,False,True
442,442,J073103.11+445948.9,112.763053363,44.997067433299996,19.159184,0.9894707376880001,0.999566124888,0.00043387511208599995,4.94810972037,4.98,True,False,False,False
443,443,J084035.12+562420.5,130.146286178,56.4055964496,19.824720000000006,0.909152503968,0.915819170634,0.0801433003757,5.981387333330001,5.85,True,False,False,False
444,444,J101204.31+260131.1,153.018018525,26.025235647,20.442759,0.9151269597660001,0.972328330891,0.0276716691089,4.850001732780001,,False,False,False,True
445,445,J114946.40+074850.7,177.443503614,7.81406696141,20.086270000000006,0.788398549147,0.82964424022,0.16035575978,5.644255,5.66,True,False,False,False
446,446,J090332.15+152959.7,135.883970056,15.499912628399999,20.383066,0.698760550279,0.7094266214820001,0.20574194920400002,5.751535,,False,False,False,True
447,447,J124340.82+252923.9,190.92006878700002,25.4899083211,20.270802,0.91655024295,0.9682460931319999,0.0116675973905,5.97589595238,5.85,True,False,False,False
448,448,J085943.27-003613.2,134.930164083,-0.603634203494,20.436795999999998,0.955663712597,0.976637982119,0.020668541750099998,5.06585588343,5.035,False,False,True,False
449,449,J131911.26+095051.7,199.79704887,9.84763974155,20.203182,0.8398854473899999,0.843275964239,0.133403817974,6.13693047619,6.13,True,False,False,False
450,450,J131737.27+110532.9,199.405293213,11.0925308345,19.942654,0.9933333333329999,0.9966666666670001,0.0033333333333300003,4.8933238842,4.76,True,False,False,False
451,451,J101503.22-044552.6,153.76345248299998,-4.76452326856,20.050758,0.9899713154530001,0.996637982119,0.00336201788061,4.87136600117,,False,False,False,True
452,452,J101257.74-044117.3,153.240455599,-4.68821098417,20.019848,0.99,1.0,0.0,4.85741037611,,False,False,False,True
453,453,J084119.53+290504.0,130.33132067399998,29.084559747100002,20.421570000000006,0.866336353369,0.8895494834540001,0.09722181661769999,5.92788209524,5.96,True,False,False,False
454,454,J021624.15+230409.2,34.1006636687,23.069297268299998,19.612366,0.9566666666670001,0.9614276597720001,0.0325455307644,5.24507313535,5.26,True,False,False,False
455,455,J143018.24-292208.3,217.57621814200002,-29.3686627889,20.317772,0.819939147015,0.9032005860299999,0.0967994139699,4.94732303516,,False,False,False,True
456,456,J142647.22+281521.4,216.696698149,28.2558993992,20.02156,0.848511382766,0.959576193418,0.040205767419400004,4.94483002267,,False,False,False,True
457,457,J012220.30+345658.8,20.5845587304,34.9495780075,19.515612,0.887630077896,0.989990383314,0.010009616685799999,4.85199376584,4.85,True,False,False,False
458,458,J042956.17-184005.7,67.48399337859999,-18.6682913507,19.988972,0.79941806469,0.8097224592360001,0.177147105274,5.60121435486,,False,False,False,True
459,459,J145836.16+101249.5,224.65069219400002,10.213770001,19.93485,0.916666666667,0.9227567075380001,0.0541191128059,5.8056550000000025,,False,True,False,True
460,460,J083832.28-044017.4,129.634593863,-4.67151130801,19.433508,0.905879696539,0.9709902378540001,0.0256764288128,4.81510966233,4.75,True,False,False,False
461,461,J000754.07-031730.8,1.9753183915,-3.29191085769,19.794788,0.9532662235989999,0.969932890266,0.0268384098063,5.12265060164,4.76,True,False,False,False
462,462,J000825.76-062604.4,2.1074157280700003,-6.43460421922,20.34608,0.8499712235169999,0.953333333333,0.0166666666667,5.866379166669999,5.93,True,False,False,False
463,463,J102623.61+254259.2,156.598418417,25.7165023075,20.024307,0.9926116308380001,0.996637982119,0.00336201788061,5.196431653169999,5.25,True,False,False,False
464,464,J084627.85+080051.8,131.616010035,8.01436354344,19.843386,0.8994082546619999,0.9197547636360001,0.07683828448039999,5.013271057,5.0,True,False,False,False
465,465,J084331.23+100343.9,130.880126225,10.0621978878,20.119764,0.48274711233400003,0.747032187906,0.151742299701,5.7622223333300004,,False,False,False,True
466,466,J053456.45+810826.3,83.7356002591,81.1406266308,19.731314,0.926637982119,0.953304648786,0.0400818354541,5.13155720668,,False,False,False,True
467,467,J142634.32+204336.4,216.643039184,20.7267808034,18.952862,0.8826752501909999,0.949943120375,0.0500568796247,4.87704783333,4.82,True,False,False,False
468,468,J204343.49-294946.7,310.931344068,-29.8301795483,20.015394,0.846510295667,0.866076420555,0.133923579445,5.19569069337,,False,False,False,True
469,469,J124115.44+043133.3,190.31453264400002,4.52591815555,20.253113,0.824716171169,0.8892309717899999,0.11076902820999998,5.11049347235,,False,False,False,True
470,470,J113051.42+141337.7,172.714233669,14.227198957,19.823156,0.9695688933709999,0.9828148605670001,0.014491663302799999,5.03163880792,,False,False,False,True
471,471,J013502.93-055223.1,23.762180817399997,-5.87311108402,20.279093,0.878950856392,0.94857307236,0.0480935943062,4.80928172313,,False,False,False,True
472,472,J112907.23+230211.2,172.27998119400002,23.0363360519,20.29176,0.8554450650309999,0.948601252421,0.0513987475794,4.81428013891,,False,False,False,True
473,473,J102525.94-244302.2,156.35801516700002,-24.717372160100002,19.23578,0.966305769451,0.987776950622,0.012223049378299999,4.89748375774,,False,False,False,True
474,474,J122127.81-085157.1,185.36609545,-8.86584957785,20.26291,0.8098053277670001,0.8241287418080001,0.17587125819200006,5.4610583333300005,,False,False,False,True
475,475,J084706.22-095904.0,131.775774128,-9.98451205261,19.726914999999998,0.9246925222650001,0.987776950622,0.012223049378299999,4.86641249949,,False,False,False,True
476,476,J203115.16-060646.3,307.813087962,-6.11305062428,20.195086,0.836268007402,0.852934674068,0.147065325932,5.197068,,False,False,False,True
477,477,J182437.54+544122.8,276.15677011099996,54.6896184919,19.282875,0.975509643806,1.0,0.0,4.8757959284800005,,False,False,False,True
478,478,J150036.83+281603.1,225.15350599599998,28.267518316700002,19.473772,0.899383813397,0.906396989037,0.0936030109628,5.568843833330001,5.62,True,False,False,False
479,479,J011301.62+180151.0,18.2563595922,18.0307936821,19.924065,0.806538013697,0.8132046803640001,0.186795319636,5.49352033333,,False,False,False,True
480,480,J165042.25+161721.2,252.67605564299998,16.2893030219,19.814138,0.875793936619,0.9142771525550001,0.079056180778,5.588444761900001,5.57,True,False,False,False
481,481,J084845.06+432751.7,132.187765423,43.46439496479999,20.406979,0.945833113529,0.965524605289,0.0344753947107,5.0552464374,,False,False,False,True
482,482,J112404.46+031158.1,171.018668292,3.19954587628,19.913957999999997,0.879843629,0.886076420555,0.11392357944499999,5.272392,,False,False,False,True
483,483,J185120.87+495359.9,282.836975158,49.899829812600004,20.052585999999998,0.965607799489,0.996423701643,0.00357629835729,4.90476727801,,False,False,False,True
484,484,J134243.44+583850.2,205.681119579,58.647213316999995,19.94882,0.801511177471,0.931016272946,0.0689837270538,4.8436785129,4.85531139374,True,False,False,False
485,485,J084229.46+121851.0,130.62265966,12.3140177282,19.93291,0.81513548343,0.8199258806540001,0.157293523277,6.05284607143,6.055,True,False,False,False
486,486,J170254.25+243340.6,255.725930543,24.561548935100003,20.160723,0.857331795844,0.9826030390070001,0.0172307129782,4.81344772106,4.899,True,False,False,False
487,487,J133918.33+260919.8,204.826672358,26.155272482199997,19.885162,0.996320157693,0.9966666666670001,0.0,4.86319732389,,False,False,False,True
488,488,J111356.75+291527.7,168.486254487,29.2574520048,20.221518,0.9495961219310001,0.963275964239,0.0334953358334,5.10845469386,,False,False,False,True
489,489,J004552.25-243058.6,11.4677774709,-24.5162822725,19.630592,0.8364722726039999,0.864125524702,0.135874475298,4.98476103333,,False,False,False,True
490,490,J144350.66+362315.3,220.961117954,36.3875880014,19.632386999999998,0.8531480298790001,0.866481363212,0.126851970121,5.154534190080001,5.12,True,False,False,False
491,491,J220136.66-172735.0,330.402713064,-17.4599119109,19.652107,0.956277084904,0.9841828937970001,0.0158171062034,5.1119716347300015,,False,False,False,True
492,492,J095207.01+433124.6,148.02907889,43.5235886109,20.180557,0.814139969857,0.903090447877,0.0969095521234,5.02538118477,,False,False,False,True
493,493,J094417.69+450800.2,146.073731476,45.1333300425,20.159964000000002,0.963262065467,0.979943120375,0.0200568796247,4.81245986299,4.8180000000000005,True,False,False,False
494,494,J113026.43-144125.8,172.609976715,-14.6905396048,20.120282999999997,0.840726359572,0.904547515526,0.08859931208039999,4.95457340509,,False,False,False,True
495,495,J033704.08-033017.7,54.2669479844,-3.50501701996,20.250708,0.8590951629870001,0.927505082,0.069453493373,4.91690550405,,False,False,False,True
496,496,J021743.58-213623.9,34.4317662805,-21.6067007563,20.011233999999998,0.839098518992,0.8645844182860001,0.135415581714,5.0505542855300005,,False,False,False,True
497,497,J082453.95+130216.7,126.225069445,13.0380634263,19.561632,0.9233333333329999,0.9380943264380001,0.0619056735615,5.13489790872,5.15,True,False,False,False
498,498,J171101.06+064509.4,257.75445825599996,6.752566906959999,19.795969,0.948227092369,0.9866666666670001,0.013333333333299998,4.82054813334,,False,False,False,True
499,499,J131814.02+341805.5,199.55845110799999,34.3015599065,19.00594,0.975644451004,0.999334085943,0.0006659140565869999,4.8745040166699996,4.8211,True,False,False,False
500,500,J053848.04-214950.3,84.6998714809,-21.8309643908,20.448877,0.817562877287,0.923124536408,0.0735421302582,4.98800293132,,False,False,False,True
501,501,J092850.44-210437.3,142.210089754,-21.0770576518,20.329983,0.91777020938,0.979918889527,0.0167477771392,4.8115198625,,False,False,False,True
502,502,J134831.66+172138.8,207.131939416,17.3608017722,19.88767,0.9055930155249999,0.956034911698,0.04396508830180002,4.854770927440001,4.7939,True,False,False,False
503,503,J134819.87+181925.9,207.0828205,18.3238230758,19.130423999999998,0.975826074852,1.0,0.0,4.91090170652,4.94,True,False,False,False
504,504,J045427.95-050049.5,73.6164782266,-5.01373652926,18.566467000000006,0.8747055748100001,0.9766666666670001,0.02,4.89653336159,4.93,True,False,False,False
505,505,J110530.95+320306.2,166.378515472,32.0516436153,20.418136999999998,0.847997171051,0.909409643082,0.081283306643,5.04888589924,,False,False,False,True
506,506,J102942.55-090725.8,157.42739465100001,-9.123719560169999,19.934788,0.9496534910259999,0.9683324026090001,0.028334264057200007,5.2087260550300005,,False,False,False,True
507,507,J111632.53-114918.5,169.13588928,-11.821798395999998,20.002098,0.406222685963,0.417737264217,0.545202386891,5.633845,,False,False,False,True
508,508,J145950.96-181251.7,224.96237822700002,-18.2139857683,20.210125,0.463040612565,0.510829680441,0.459484219775,5.62688333333,,False,True,False,True
509,509,J085031.61+262955.8,132.631391785,26.498415692,19.814745000000002,0.81977248346,0.832873777848,0.167126222152,5.462638,,False,False,False,True
510,510,J085149.54+262044.4,132.956508693,26.3460987294,20.244985999999997,0.8329250573829999,0.8591578489370001,0.140842151063,5.272191632809999,,False,False,False,True
511,511,J085552.59+245858.0,133.968970576,24.9828526255,20.050518,0.8530932109010001,0.882177259619,0.11459392731899999,5.09886780638,,False,False,False,True
512,512,J000221.10-094349.5,0.587826696262,-9.73034706579,20.429028,0.939219451311,0.986913647008,0.013086352991599999,5.05607618867,,False,False,False,True
513,513,J001714.67-100055.5,4.31113120812,-10.0153961152,19.672992999999998,0.9866666666670001,0.99,0.01,5.01936052638,5.011,True,False,False,False
514,514,J065113.69+681830.8,102.80704589700001,68.3082770203,20.442762,0.822461445159,0.839040745688,0.157625920979,5.15267643133,,False,False,False,True
