,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,ra_ps1_stack,dec_ps1_stack,ps_ra,ps_dec,psf_qf,psf_qf_perf,stargal_sep,number_pos,nmeasure,projection_id,nwarp_ok,flags,cat_id,gPSFStackMag,rPSFStackMag,iPSFStackMag,zPSFStackMag,yPSFStackMag,g_sn,r_sn,i_sn,z_sn,y_sn,g_mag_lim,r_mag_lim,i_mag_lim,z_mag_lim,y_mag_lim,gMeanPSFMag,rMeanPSFMag,iMeanPSFMag,zMeanPSFMag,yMeanPSFMag,psf_kron,psf_ap,gnstack,rnstack,instack,znstack,ynstack,gnstack_det,rnstack_det,instack_det,znstack_det,ynstack_det,gstack_primary_off,rstack_primary_off,istack_primary_off,zstack_primary_off,ystack_primary_off,gstack_best_off,rstack_best_off,istack_best_off,zstack_best_off,ystack_best_off,gubercal_dist,rubercal_dist,iubercal_dist,zubercal_dist,yubercal_dist,gpsf_qf_perf_max,rpsf_qf_perf_max,ipsf_qf_perf_max,zpsf_qf_perf_max,ypsf_qf_perf_max,photflags_u,photflags_l,wise_designation,coadd_id,ra_wise,dec_wise,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,nb,na,EBV,PS_g,PS_r,PS_i,PS_z,PS_y,sigma_WISE_w1,WISE_w1,sigma_WISE_w2,WISE_w2,sigma_WISE_w3,WISE_w3,sigma_WISE_w4,WISE_w4,PS_mag_g,PS_mag_r,PS_mag_i,PS_mag_z,PS_mag_y,WISE_mag_w1,WISE_mag_w2,WISE_mag_w3,WISE_mag_w4,gr,ri,iz,zy,yw1,w1w2,A,F,G,K,L,M,T,highz,lowz,midz,vlowz,qso_prob,pred_class,regression_full,regression_highz,Z_VI,known_star,vis_id,known_quasar,observed,photometric_follow_up,obs_z,comment,spectroscopic_redshift,predicted_redshift,highz_prob,Mstar_prob,part_of_efficiency_test,still_to_observe
199,199,199,817,860,860,29697408,2.9584853264,-24.733387221799997,2.95852205152,-24.733389124499997,0.99929744,0.99929744,-0.17209016,49,157,715,69,436527232,112273,,21.793219,19.644192,19.32938,19.32681,0.53407276,17.057676,96.983376,74.52718,30.837069,24.152546,23.680216,23.41813,22.817364,21.85669,,21.54708,19.623718,19.326927,19.282469,-0.086042404,0.027563095,1,1,1,1,1,0,1,1,1,1,316380,316379,316381,316378,316382,316380,316379,316381,316378,316382,1000,0,0,0,0,,0.99912506,0.99929744,0.99867195,0.99876887,35651585,35651585,J001150.03-244400.1,0033m243_ac51,2.9584749,-24.7333675,15.962,0.053,20.3,14.899,0.066,16.4,11.685,0.244,4.4,8.49,0.341,3.2,1,0,0.0158871839926,1e-10,7.19731850023e-06,5.16462091344e-05,6.86555068452e-05,6.85819235471e-05,0.053,0.000124976201311,0.066,0.000184397088878,0.244,0.000655278998115,0.341,0.0032811512390900003,,21.7571388178,19.6174694985,19.3083771782,19.3095414678,18.6579973222,18.2356804711,16.859,15.11,1.38940634622e-05,0.139358117873,0.7522515164129999,1.0010729255500002,0.548759866498,0.677755826146,0.0,0.0,0.0,0.0,0.0,0.00666666666667,0.0,0.953318945092,0.0100143882413,0.02,0.01,0.993333333333,highz,5.1897712487300005,5.16169193111,,False,good,False,True,False,5.41,,5.41,5.16169193111,0.953318945092,0.00666666666667,False,False
200,200,200,818,861,861,29699886,4.81406282506,-24.2991856029,4.81411210039,-24.2992142552,0.9993044,0.9993044,0.31571618,17,204,715,77,436527104,112279,25.092613,24.12944,22.361479,19.767025,19.544579,0.8360304000000001,1.8945111,7.658745,52.715874,24.520752,23.70536400000001,23.63038,23.37907,22.879074,21.82561,,,,19.67582,19.476189,-0.05993843,0.069057465,2,2,2,2,2,0,0,2,2,2,1175114,1175113,1175106,1175115,1175112,1175114,1175113,1175106,1175115,1175112,1000,1000,1000,0,0,,,,0.99906534,0.9993044,35651585,35651585,J001915.38-241756.7,0049m243_ac51,4.814116,-24.2990993,16.281,0.069,15.8,15.569,0.116,9.4,12.123,0.344,3.2,8.82,-9999.0,0.5,1,0,0.0122185025851,3.45528438017e-07,8.30518696406e-07,4.20392863798e-06,4.56748779494e-05,5.59123096866e-05,0.069,9.31000614659e-05,0.116,9.9435121666e-05,0.344,0.000437750094907,-9999.0,0.0024211753790100003,25.05385613,24.1016920882,22.3409272842,19.7508721335,19.5312970399,18.977690703,18.906216098599998,17.297,15.44,0.416039325197,0.197557753218,0.09204028180739998,0.816902006113,0.600561469093,0.936289511252,0.0,0.0,0.0,0.00245832017128,0.0397971021567,0.394160530393,0.0,0.526585292645,0.0238265046738,0.006505583293979999,0.00666666666667,0.56358404728,highz,5.615898259530001,5.856693333330001,5.68,False,good,True,False,False,,,5.68,5.856693333330001,0.526585292645,0.394160530393,True,False
201,201,201,819,862,862,29706988,2.47490753444,-25.321030919400002,2.47494991368,-25.32104867,0.9996152,0.9996152,0.36075217,26,131,715,50,436527104,112240,,22.418867,20.393908,20.410479,20.011562,0.025864314,9.3506155,55.389458,27.66664500000001,13.420397,23.665102,23.653164,23.559673,22.82256700000001,21.638172,,,20.377346,20.439692,20.01906,-0.1851368,-0.03512764,1,1,1,1,1,0,1,1,1,1,853616,853620,853618,853617,853619,853616,853620,853618,853617,853619,1000,1000,0,0,0,,,0.9996152,0.9986341,0.9984165,35651585,35651585,J000953.97-251916.1,0016m258_ac51,2.474904,-25.3211629,16.709,0.085,12.7,16.067,0.16,6.8,12.613,-9999.0,-0.6,8.802999999999997,-9999.0,0.6,1,0,0.0165870869344,1e-10,4.05085888276e-06,2.59192853062e-05,2.53866890584e-05,3.65269470737e-05,0.085,6.28174398656e-05,0.16,6.28919317983e-05,-9999.0,0.000278757299714,-9999.0,0.00245938346537,,22.3811978368,20.3660080668,20.388550462999998,19.9935321839,19.4048650406,19.4035782853,17.787,15.423,2.46861228431e-05,0.156287445233,1.0209793505,0.6950126165,0.581477805396,0.998815556614,0.0,0.0,0.0,0.0,0.0,0.0200573690945,0.0,0.966138685005,0.00666666666667,0.00713727923369,0.0,0.979942630905,highz,5.08340775805,5.06667562077,,False,good,False,False,False,,,,5.06667562077,0.966138685005,0.0200573690945,False,True
202,202,202,836,879,879,30233385,3.65600146111,28.388406871,3.65602810656,28.3883935679,0.9991551,0.9991551,-1.309976,24,398,1931,127,436527104,37654,25.216978,21.694794,20.103407,20.037470000000006,20.079367,0.8707321,14.9393425,67.94333,36.462826,11.475357,23.873886,23.437819,23.49097,22.749292,21.53598,,21.595783,20.12843,20.073397,20.056223000000006,-0.34860040000000003,-0.20252228,4,4,4,4,4,0,4,4,4,4,457644,457648,457639,457637,457647,457644,457648,457639,457637,457647,1000,0,0,0,0,,0.99893534,0.9991551,0.99889797,0.9975817,35651585,35651585,J001437.45+282317.7,0034p287_ac51,3.6560741,28.388271000000003,17.089000000000002,0.12,9.1,15.993,0.158,6.9,12.771,0.523,2.1,8.513,-9999.0,0.7,1,0,0.0305546071556,3.250893223630001e-07,8.12577090052e-06,3.46115163308e-05,3.64078958065e-05,3.47988360976e-05,0.12,4.437477635e-05,0.158,6.74544550352e-05,0.523,0.000241005108863,-9999.0,0.00321237508521,25.1200588592,21.6254041883,20.0520140569,19.9970766732,20.046153825999998,19.7822251792,19.3275390274,17.945,15.133,0.0400071976362,0.234770728414,0.950659618308,1.0462388944399998,0.7842030757089999,0.657847970559,0.0,0.0,0.0,0.0,0.0,0.0137974112223,0.0,0.929470737688,0.0167278047827,0.0400040463066,0.0,0.986202588778,highz,4.86026265736,4.85114035901,,False,good,False,False,False,,,,4.85114035901,0.929470737688,0.0137974112223,False,True
203,203,203,841,884,884,30326399,150.525924631,-13.1949648258,150.525880147,-13.1949699182,0.999632,0.9992064,-0.35570017,17,431,1003,160,436527104,97327,24.896734,22.296024,20.688763,20.440907,20.42453,0.36537465,7.420367,22.085178,29.777485,11.521515,22.610777,23.279284,22.856213,22.93282300000001,21.885502,,21.781088,20.915302,20.393095,20.016705,-0.15727997,-0.06385422,4,4,4,4,4,0,4,4,4,4,227525,227522,227518,227521,227520,227525,227522,227518,227521,227520,1000,0,0,0,0,,0.9818184,0.9992064,0.9984237,0.99812126,35651585,35651585,J100206.21-131141.6,1505m137_ac51,150.525914,-13.1949054,17.611,0.17800000000000002,6.1,16.689,0.334,3.2,12.255,-9999.0,0.8,8.937999999999997,-9999.0,0.3,1,0,0.0363739253554,4.44103085294e-07,4.7277945284900004e-06,2.03701187123e-05,2.52870502033e-05,2.54700395852e-05,0.17800000000000002,2.74647795643e-05,0.334,3.55590775409e-05,-9999.0,0.000387637914966,-9999.0,0.00217183210569,24.7813561464,22.213419138000003,20.6275817223,20.3928201953,20.3849915724,20.3031253281,20.0226894069,17.429000000000002,15.558,0.0939345148394,0.232094598724,0.805555355351,0.992815504613,0.927370981646,0.772370417446,0.0,0.0,0.0,0.0,0.0,0.07333866239560001,0.0,0.857442960882,0.011110283955,0.0581080927678,0.0,0.926661337604,highz,4.905121598409999,4.884101404669999,,False,good,False,False,False,,,,4.884101404669999,0.857442960882,0.07333866239560001,False,True
204,204,204,842,885,885,30390227,154.914599315,57.993542223999995,154.914589045,57.993510106,0.99982125,0.99982125,0.4333811,63,326,2426,173,436527248,70980,23.68419,21.70493,20.27444,20.017624,19.858446,3.6877265,26.800766,63.13481,42.35899000000001,17.313242000000002,23.908285,24.082493,23.58231,22.892185,21.76159,,21.609749,20.275509,20.076567,19.857874,-0.07188606,0.03983879,2,2,2,2,2,0,2,2,2,2,987776,987771,987773,987774,987772,987776,987771,987773,987774,987772,1000,0,0,0,0,,0.99944735,0.99982125,0.9997222,0.9994109,35651585,35651585,J101939.58+575936.5,1550p575_ac51,154.91493590000005,57.9934802,17.028,0.098,11.1,16.47,0.214,5.1,12.32,-9999.0,0.7,8.256,-9999.0,1.6,1,0,0.00756519648212,1.24723609305e-06,7.672320431360001e-06,2.85324987528e-05,3.60559683855e-05,4.16809057495e-05,0.098,4.67517829247e-05,0.214,4.33379192847e-05,-9999.0,0.000365112119324,-9999.0,0.00407029839725,23.6601939469,21.6877487906,20.2617161049,20.0076227116,19.8502227526,19.7255701779,19.8078954813,17.494,14.876,0.162563086905,0.26889759981600003,0.791339132754,0.865047621618,0.891536175564,1.0787731320799998,0.0,0.0,0.0,0.0,0.0,0.08496418617139999,0.0,0.812701161118,0.016934388733999998,0.085400263977,0.0,0.915035813829,highz,4.73049355748,4.92551331503,,False,good,False,False,False,,,,4.92551331503,0.812701161118,0.08496418617139999,False,True
205,205,205,843,886,886,30483295,264.437007737,58.474886159499995,264.436998018,58.4748982722,0.99980736,0.99980736,-0.42398888,65,182,2441,70,436527232,72274,25.005827,21.131962,19.707737,19.340782,19.195148,1.4245508,36.638023,94.53591,59.13438000000001,26.05978,24.197218,23.848988,23.453926,22.57758,21.54227,,21.091677,19.742157,19.329136,19.17236,-0.20524025,-0.083013535,1,1,1,1,1,0,1,1,1,1,310904,310905,310907,310903,310906,310904,310905,310907,310903,310906,1000,0,0,0,0,,0.9995099,0.9996631,0.9992219,0.99980736,35651585,35651585,J173744.89+582829.5,2649p590_ac51,264.4370667,58.4748829,16.166,0.045,23.9,15.561,0.07,15.5,12.2,0.232,4.7,9.499,0.511,2.1,1,0,0.0350811062896,4.00134848491e-07,1.37755579119e-05,5.01803896898e-05,6.95447374216e-05,7.89260061006e-05,0.045,0.000103915033164,0.07,0.000100478926276,0.232,0.000407780307392,0.511,0.0012954666850799998,24.894549680900003,21.0522926301,19.6487305482,19.294404943,19.1570153055,18.8583696709,18.8948781585,17.374000000000002,16.119,0.0290467254431,0.274520744,0.7215555274250001,0.8811384340539999,0.759524427772,1.03419728907,0.0,0.0,0.0,0.0,0.0,0.0208148018513,0.0,0.946455228782,0.0,0.032729969367,0.0,0.979185198149,highz,4.959019244509999,4.94473945023,4.9164,False,good,True,False,False,,,4.9164,4.94473945023,0.946455228782,0.0208148018513,False,False
206,206,206,844,887,887,30494570,267.810693341,59.9948717874,267.81069725,59.9948625784,0.9995355,0.99951595,-0.21346584,61,296,2487,129,436527248,72382,23.420467,20.461117,18.883516,18.845573,18.503902,4.380568,47.202633,165.67699,82.46019,56.19105500000001,23.83149,23.45323,23.238869,22.443382,21.685266,,20.491882,18.90048,18.811693,18.505936,-0.10538483,-0.021923065,2,2,2,2,2,0,2,2,2,2,571551,571550,571552,571553,571549,571551,571550,571552,571553,571549,1000,0,0,0,0,,0.99951595,0.99951136,0.9994192,0.9993549,35651585,102760453,J175114.57+595941.4,2670p605_ac51,267.8107296,59.9948423,15.655,0.034,32.3,15.09,0.048,22.8,11.654000000000002,0.12,9.0,8.397,0.17,6.4,1,0,0.0364068504857,1.7299450568299999e-06,2.56242708139e-05,0.000107427199234,0.000109912939142,0.000149380866191,0.034,0.000166409688178,0.048,0.00015507879186000002,0.12,0.0006742582187509999,0.17,0.00357459010561,23.304984846999997,20.3784368333,18.8222799891,18.797443569000002,18.4643281888,18.3471191053,18.4236845998,16.828,15.017,0.06751197212169999,0.238526844194,0.977384465133,0.7357899438169999,0.897669287323,1.07306541521,0.0,0.0,0.0,0.0,0.0,0.0206659140566,0.0,0.94891360268,0.00670970771145,0.0237107755518,0.0,0.979334085943,highz,4.83813748045,4.82453126121,4.83,False,good,True,False,False,,,4.83,4.82453126121,0.94891360268,0.0206659140566,False,False
207,207,207,845,888,888,30556639,40.7753931421,-5.21024324135,40.7754364803,-5.21029346356,0.9997284,0.9997284,0.89708567,36,173,1153,102,436527232,84830,,22.48728,20.906855,20.046232,19.693258,,11.21729,42.54095,41.73181,23.64189,,23.919195,23.786068,22.904598,21.934658,,21.947271,20.915989,20.140852,19.59164,-0.046541214,0.06577492,0,2,2,2,2,0,2,2,2,2,-1,282131,282133,282130,282134,-1,282131,282133,282130,282134,1000,0,0,0,0,,0.9991671,0.9997284,0.99880856,0.9984685,35651585,35651585,J024306.09-051236.4,0410m046_ac51,40.7754031,-5.2101222,16.27,0.057,19.0,15.198,0.08199999999999999,13.2,12.739,0.515,2.1,8.504,-9999.0,1.7,1,0,0.0261236767882,1e-10,3.8801189542e-06,1.64006253119e-05,3.59209289813e-05,4.94403469042e-05,0.057,9.42760111031e-05,0.08199999999999999,0.00014020124545700006,0.515,0.000248213986039,-9999.0,0.0032391141172600003,,22.427953021999997,20.8629146052,20.0116967228,19.6648618489,18.9640626251,18.5331859432,17.913,15.124,2.57724057382e-05,0.236583598515,0.45657575617,0.726550908934,0.524421285179,0.6724334780050001,0.0,0.0,0.0,0.0,0.00313043549004,0.40973754991,0.0,0.533072182307,0.0429152546417,0.0,0.0111445776515,0.5871320146,highz,5.489776180110002,5.610355,,False,good,False,False,False,,,,5.610355,0.533072182307,0.40973754991,False,True
208,208,208,846,889,889,30586448,233.49901508,-18.1742216553,233.498978387,-18.1742445698,0.9998056,0.9998056,-0.23863569,48,146,936,56,436527248,108583,24.472961,21.19125,19.375889,19.146715,18.790989,1.4405583,24.954342,107.365715,74.46674,57.54595,23.676487,23.491312,23.26025,22.633818,21.998222,,21.175695,19.362408,19.152275,18.81607,-0.08193779,0.03256035,1,1,1,1,1,0,1,1,1,1,1468028,1468032,1468030,1468029,1468031,1468028,1468032,1468030,1468029,1468031,1000,0,0,0,0,,0.9991963,0.9997636,0.9996683,0.9998056,35651585,102760453,J153359.75-181027.4,2331m182_ac51,233.4989912,-18.174281,15.539,0.048,22.6,14.86,0.073,14.9,11.285,0.215,5.0,8.169,-9999.0,1.4,1,0,0.0913559814883,7.70467187694e-07,1.46728366799e-05,7.43250180717e-05,8.90531377494e-05,0.000121158046075,0.048,0.000186953138839,0.073,0.00019309073613,0.215,0.00094716632481,-9999.0,0.004409874690850001,24.1831802525,20.9837804135,19.2222280636,19.025942556700002,18.6916849702,18.2207337195,18.1856620267,16.459,14.789,0.0525097637562,0.197414505379,0.8346142533550001,0.7350162918150001,0.6480663915420001,0.968213921528,0.0,0.0,0.0,0.0,0.0,0.00343281539125,0.0,0.992540833327,0.000120073904466,0.00390627737679,0.0,0.996567184609,highz,5.02366903871,5.0222985,5.06,False,good,True,False,False,,,5.06,5.0222985,0.992540833327,0.00343281539125,False,False
209,209,209,850,894,894,30827750,103.06620436,73.8255731049,103.066222758,73.8255548676,0.99980354,0.99980354,-0.279217,64,217,2579,104,436527232,79701,,21.873857,20.169224,19.84623,19.741222,2.5216112,19.622244,70.24341,37.75527,16.43587,24.102423,23.912926,23.592934,22.595871,21.5879,,21.596043,20.18559,19.906054,19.530006,-0.28674507,-0.16952705,1,1,1,1,1,0,1,1,1,1,668233,668229,668230,668231,668232,668233,668229,668230,668231,668232,1000,0,0,0,0,,0.99971336,0.99980354,0.99938756,0.99832535,35651585,35651585,J065215.87+734932.0,1005p742_ac51,103.066166,73.8255825,17.08,0.128,8.5,16.442999999999998,0.223,4.9,11.934,-9999.0,1.2,8.42,-9999.0,1.3,1,0,0.0919686198824,1e-10,7.83479331237e-06,3.58272292112e-05,4.67915502268e-05,5.052720233e-05,0.128,4.522505217600001e-05,0.223,4.49362902775e-05,-9999.0,0.00052098623497,-9999.0,0.00349966318478,,21.664996762399998,20.0145325668,19.7246470377,19.6412524918,19.7616179308,19.768572581500003,17.108,15.04,1.27635785672e-05,0.218682646827,0.765677329294,0.926066516035,1.11723922691,1.00642602887,7.36185501113e-05,0.0,0.0,0.0033333333333300003,0.0,0.14093330832999998,0.0,0.8397608832340001,0.0,0.0158988565523,0.0,0.8556597397869999,highz,5.02858550952,5.04381868169,,False,good,False,False,False,,,,5.04381868169,0.8397608832340001,0.14093330832999998,False,True
210,210,210,851,895,895,30829011,93.84365485459999,75.3979945136,93.8435787421,75.3979916891,0.99967104,0.99967104,-0.3645409,23,121,2578,48,436527104,82402,,22.184072,20.658752,20.08267,19.990189,0.19971512,4.3216743,24.456154,30.44228,12.368928,23.135162,22.580399,22.93692,22.59856,21.528215,,,20.526468,20.026903,19.931181,-0.04509926,0.13396263,1,1,1,1,1,0,0,1,1,1,373059,373058,373057,373056,373060,373059,373058,373057,373056,373060,1000,1000,0,0,0,,,0.99967104,0.99924767,0.9988585,35651585,35651585,J061522.38+752352.3,0929p757_ac51,93.8432512,75.3978777,16.949,0.091,12.0,16.289,0.159,6.8,12.038,-9999.0,1.8,8.919,-9999.0,0.4,1,0,0.0977552071812,1e-10,5.95933886451e-06,2.30300550319e-05,3.79010391826e-05,4.04068293552e-05,0.091,5.10759605172e-05,0.159,5.18245038515e-05,-9999.0,0.000473397814816,-9999.0,0.00221017289695,,21.962070419,20.4943281829,19.9534378279,19.883928688399997,19.6295242658,19.6137277398,17.212,15.539,1.67803849175e-05,0.258763552942,0.607636506244,0.93798597384,0.791112471427,0.985556189086,0.0027960223949200004,0.0,0.0,0.0,0.0,0.12065059314,0.0,0.8665533844650001,0.0033333333333300003,0.0033333333333300003,0.0033333333333300003,0.8765533844650001,highz,5.12975951215,5.1679140424800005,,False,good2,False,False,False,,,,5.1679140424800005,0.8665533844650001,0.12065059314,False,True
211,211,211,854,898,898,30878122,203.552369623,12.3390961528,203.55231749400002,12.339075611300002,0.9996946,0.9996946,-0.5124862,55,149,1640,57,436527248,24239,25.271984,21.213017,19.718922,19.626356,19.183138,0.81993324,32.28177,122.83991,64.27575999999999,38.53399,23.863628,23.792606,23.749466,22.95367,21.954945,,21.202705,19.72973,19.499687,19.142756,-0.10367584,-0.011377335,1,1,1,1,1,0,1,1,1,1,1232013,1232015,1232012,1232011,1232014,1232013,1232015,1232012,1232011,1232014,1000,0,0,0,0,,0.9996409,0.9995246,0.9996946,0.99937224,35651585,102760453,J133412.57+122020.7,2039p121_ac51,203.5523875,12.3390933,16.684,0.09,12.0,15.630999999999998,0.117,9.2,12.398,0.3720000000000001,2.9,8.897,-9999.0,0.5,1,0,0.019652330835,2.99341882927e-07,1.23786083454e-05,4.84930692452e-05,5.24657579741e-05,7.85807057328e-05,0.09,6.43149542622e-05,0.117,9.40099766976e-05,0.3720000000000001,0.0003398022489750002,-9999.0,0.00225541388064,25.2096469069,21.168386066700002,19.6858664409,19.6003757435,19.1617758101,19.3792857095,18.9671307597,17.572,15.517,0.0241821919373,0.255265516044,0.924280351942,0.667667177138,1.22181080021,0.6841290309970001,0.0033333333333300003,0.0,0.0,0.0033333333333300003,0.0,0.0995999511856,0.0,0.879179989418,0.004458005529609999,0.0100953871996,0.0,0.893733382148,highz,5.0959712161,5.11775164086,5.12,False,good2,True,False,False,,,5.12,5.11775164086,0.879179989418,0.0995999511856,False,False
212,212,212,857,901,901,31087396,346.422244677,32.1451762323,346.4222352440001,32.1451675399,0.9995767,0.9995767,0.30859467,37,135,2082,61,436527104,53988,27.549326,22.014927,20.529612,20.365654,20.203873,0.110252544,17.983809,52.363247,34.16946,14.671463,23.962494,23.959328,23.634373,23.006945,21.927254,,21.843184,20.51687,20.276741,19.916952,-0.038820267,0.12705803,1,1,1,1,1,0,1,1,1,1,799699,799701,799700,799702,799703,799699,799701,799700,799702,799703,1000,0,0,0,0,,0.9995767,0.99955344,0.9994825,0.99859357,35651585,35651585,J230541.32+320842.4,3458p318_ac51,346.4221882,32.1451262,16.823,0.094,11.5,16.339000000000002,0.214,5.1,12.593,-9999.0,-0.9,8.334,-9999.0,1.9,1,0,0.07232197788610001,4.2860575414e-08,6.60317442515e-06,2.49367493844e-05,2.83144750445e-05,3.23536119785e-05,0.094,5.71075844208e-05,0.214,4.932304183500001e-05,-9999.0,0.000283939784845,-9999.0,0.00378814198758,27.319920629099997,21.8506836986,20.407966020699998,20.2700443369,20.1252586907,19.5083311462,19.6674409912,17.767,14.954,0.00649090462471,0.264796919733,0.880706753177,0.8751565378049999,0.566537917977,1.15782770681,0.0,0.0,0.0,0.0033333333333300003,0.0033333333333300003,0.045662556622,0.0,0.824739449564,0.0144436172883,0.100834591869,0.00765311799013,0.947670776711,highz,4.91308570409,4.90857955518,,False,good,False,False,False,,,,4.90857955518,0.824739449564,0.045662556622,False,True
213,213,213,861,905,905,31290986,184.04702420799998,-21.54431964,184.04701183400002,-21.5443535482,0.999706,0.999706,-0.3425856,28,126,839,56,436527232,107237,,22.620293,21.04852,20.405918,20.200666,1.2476076,9.676708,27.955317,24.185266,14.651273000000002,23.23022000000001,23.891808,23.471876,22.671991,21.92255,,,21.006893,20.276396,19.884676,-0.18189621,-0.15278244,1,1,1,1,1,0,1,1,1,1,98756,98754,98755,98757,98758,98756,98754,98755,98757,98758,1000,1000,0,0,0,,,0.99942094,0.999706,0.9989121,35651585,35651585,J121611.22-213240.0,1840m213_ac51,184.0467766,-21.5444589,17.04,0.113,9.6,16.324,0.217,5.0,12.439,-9999.0,-0.3,9.027,-9999.0,-0.9,1,0,0.04804352648350002,1e-10,3.5937836038199996e-06,1.48916314606e-05,2.64889300929e-05,3.16700685338e-05,0.113,4.65648640694e-05,0.217,4.98461925593e-05,-9999.0,0.0003272097597,-9999.0,0.00200090398385,,22.5111858149,20.967709923,20.342404579300002,20.1484431143,19.7299197735,19.6559856451,17.613,15.647,2.78258267676e-05,0.241329072192,0.56218319911,0.836402676699,0.6801280142589999,0.934170930188,0.0,0.0,0.0,0.0,0.0,0.127484064411,0.0,0.84294260102,0.016673876347499998,0.00956612488791,0.0033333333333300003,0.872515935589,highz,5.256964208119999,5.21965134334,,False,good,False,False,False,,,,5.21965134334,0.84294260102,0.127484064411,False,True
214,214,214,862,906,906,31361863,127.387932959,25.1126906325,127.387922048,25.112670725,0.9993773,0.9993773,-0.077879846,24,116,1877,40,436527232,40979,25.33183,22.269442,20.436357,19.92568,19.776104,0.6482736,13.678871,46.473595,35.115963,15.354801,23.66842,23.916763,23.41157,22.596638,21.548912,,22.07262,20.395405,19.941525,19.750254,-0.2402134,-0.09471512,1,1,1,1,1,0,1,1,1,1,970076,970075,970077,970074,970073,970076,970075,970077,970074,970073,1000,0,0,0,0,,0.9981448,0.9993773,0.9982533,0.99895203,35651585,35651585,J082933.10+250645.7,1266p257_ac51,127.3879494,25.11272210000001,16.753,0.102,10.6,15.836,0.177,6.1,11.625,-9999.0,1.9,8.24,-9999.0,1.6,1,0,0.0385982989822,2.9941126920900004e-07,4.8675710769e-06,2.57900500642e-05,4.07535049138e-05,4.63838934046e-05,0.102,6.05542013119e-05,0.177,7.80333747666e-05,-9999.0,0.000692510318628,-9999.0,0.00413072467482,25.2093952667,22.1817848676,20.3714351593,19.8746532093,19.734147622400002,19.4447049215,19.1693646483,16.799,14.86,0.061511432391800014,0.188738333768,0.632830234325,0.8786132841050001,0.765989681967,0.776003876457,0.0,0.0,0.0,0.0,0.0,0.0236306400466,0.0,0.969942630905,0.00309339571464,0.0,0.0033333333333300003,0.976369359953,highz,5.30600941193,5.2837313128500005,5.35,False,good,True,False,False,,,5.35,5.2837313128500005,0.969942630905,0.0236306400466,False,False
215,215,215,871,916,916,31755722,230.76212247,59.2758467418,230.762062958,59.2758139671,0.9998033000000002,0.99971807,0.54339206,63,151,2436,71,436527248,71804,,21.044054,19.401922,19.292517,18.916183,0.5341656,25.832247,133.17796,74.02369,50.278248,23.613533,23.381657,23.520199,22.77314,21.97683,,21.044596,19.363329,19.152306,18.870895,0.087488174,0.1462822,1,1,1,1,1,0,1,1,1,1,579353,579350,579352,579354,579351,579353,579350,579352,579354,579351,1000,0,0,0,0,,0.9991226,0.99950165,0.99971807,0.9992758,35651585,102760453,J152302.90+591634.3,2304p590_ac51,230.7621046,59.2762198,15.638,0.033,32.6,15.133,0.049,22.4,12.104,0.183,5.9,8.991,0.28600000000000003,3.8,1,0,0.00971783431094,1e-10,1.41655133281e-05,6.3943369462e-05,7.04950067322e-05,9.94897122097e-05,0.033,0.00016825226415200005,0.049,0.00014852301967299998,0.183,0.000445477987394,0.28600000000000003,0.0020683605646,,21.0219848297,19.385576828599998,19.279669731400002,18.9056201858,18.335163329300002,18.470581196199998,17.278,15.611,7.0593982500699996e-06,0.22153216897,0.907062392445,0.708565792045,0.591312769022,1.13283627361,0.0,0.0,0.0,0.0,0.0,0.047157421403400006,0.0,0.932583435761,0.000120073904466,0.0201390689314,0.0,0.952842578597,highz,5.02709717143,5.03362268487,5.11,False,good2,True,False,False,,,5.11,5.03362268487,0.932583435761,0.047157421403400006,False,False
216,216,216,875,920,920,31799889,165.618067094,-24.337493512800002,165.618036269,-24.3374877523,0.99968255,0.99968255,-0.31942183,32,133,752,55,436527232,115969,26.79757,22.741276,20.961027,20.325912,20.16391,0.19180642,5.4400325,31.247408,24.815619,11.786606,23.811924,23.387476,23.50526,22.619923,21.649578,,,21.013615,20.153912,19.472843,0.010721207,0.111953735,1,1,1,1,1,0,1,1,1,1,455880,455879,455881,455882,455878,455880,455879,455881,455882,455878,1000,1000,0,0,0,,,0.99968255,0.9995823,0.9985076,35651585,35651585,J110228.43-242015.8,1651m243_ac51,165.6184686,-24.337733,16.964000000000002,0.116,9.3,16.285999999999998,0.21600000000000005,5.0,12.572,-9999.0,-0.7,8.972000000000003,-9999.0,0.1,1,0,0.0599260626815,8.261001999550001e-08,3.29573868187e-06,1.64412050485e-05,2.89301150407e-05,3.31526414055e-05,0.116,5.00445351142e-05,0.21600000000000005,5.1704212874e-05,-9999.0,0.000289485122473,-9999.0,0.00210487470419,26.6074838041,22.605183699,20.860231508,20.2466902207,20.098770282,19.6516739742,19.6162507948,17.746,15.592,0.0250657069536,0.200456029357,0.5683076277229999,0.8726337876620001,0.6624627710059999,0.96790053136,0.0,0.0,0.0,0.0,0.0,0.141117758793,0.0,0.846102986234,0.0033333333333300003,0.00944592164046,0.0,0.858882241207,highz,5.2202472534,5.237724850299999,,False,good,False,False,False,,,,5.237724850299999,0.846102986234,0.141117758793,False,True
